"","sta.nm","Vehicle.types","hh","day","dur.v.use.sta","rank"
"27777","인삼랜드휴게소(하남)","승용차","18시","토",13.9538333333333,1848
"27778","인삼랜드휴게소(하남)","승용차","19시","수",17.9321666666667,3017
"27779","인삼랜드휴게소(하남)","승용차","19시","목",20.4203333333333,3433
"27780","인삼랜드휴게소(하남)","승용차","19시","토",20.0461666666667,3423
"27781","인삼랜드휴게소(하남)","승용차","20시","수",19.9413333333333,3363
"27782","인삼랜드휴게소(하남)","승용차","20시","목",27.9875,4021
"27783","인삼랜드휴게소(하남)","승용차","20시","토",18.5591666666667,3124
"27784","인삼랜드휴게소(하남)","승용차","21시","수",10.8141666666667,1489
"27785","인삼랜드휴게소(하남)","승용차","21시","목",10.975,1330
"27786","인삼랜드휴게소(하남)","승용차","21시","토",13.654,1754
"27787","인삼랜드휴게소(하남)","승용차","22시","수",13.0293333333333,1928
"27788","인삼랜드휴게소(하남)","승용차","22시","목",8.7835,942
"27789","인삼랜드휴게소(하남)","승용차","22시","토",8.0625,655
"27790","인삼랜드휴게소(하남)","승용차","23시","수",4.29116666666667,578
"27791","인삼랜드휴게소(하남)","승용차","23시","목",11.4056666666667,1429
"27792","인삼랜드휴게소(하남)","승용차","23시","토",8.415,706
"27793","인삼랜드휴게소(하남)","버스","0시","수",0,808
"27794","인삼랜드휴게소(하남)","버스","0시","목",9.43733333333333,2087
"27795","인삼랜드휴게소(하남)","버스","0시","토",3.44083333333333,1671
"27796","인삼랜드휴게소(하남)","버스","1시","수",0,808
"27797","인삼랜드휴게소(하남)","버스","1시","목",5.41516666666667,1703
"27798","인삼랜드휴게소(하남)","버스","1시","토",0,739.5
"27799","인삼랜드휴게소(하남)","버스","2시","수",0,808
"27800","인삼랜드휴게소(하남)","버스","2시","목",3.09633333333333,1528
"27801","인삼랜드휴게소(하남)","버스","2시","토",7.76816666666667,2014
"27802","인삼랜드휴게소(하남)","버스","3시","수",0,808
"27803","인삼랜드휴게소(하남)","버스","3시","목",0,663.5
"27804","인삼랜드휴게소(하남)","버스","3시","토",4.6005,1745
"27805","인삼랜드휴게소(하남)","버스","4시","수",0,808
"27806","인삼랜드휴게소(하남)","버스","4시","목",0,663.5
"27807","인삼랜드휴게소(하남)","버스","4시","토",0,739.5
"27808","인삼랜드휴게소(하남)","버스","5시","수",0,808
"27809","인삼랜드휴게소(하남)","버스","5시","목",32.7301666666667,3745
"27810","인삼랜드휴게소(하남)","버스","5시","토",0,739.5
"27811","인삼랜드휴게소(하남)","버스","6시","수",2.882,1789
"27812","인삼랜드휴게소(하남)","버스","6시","목",15.4048333333333,2784
"27813","인삼랜드휴게소(하남)","버스","6시","토",57.6168333333333,4209
"27814","인삼랜드휴게소(하남)","버스","7시","수",17.0845,3095
"27815","인삼랜드휴게소(하남)","버스","7시","목",9.91666666666667,2145
"27816","인삼랜드휴게소(하남)","버스","7시","토",8.3675,2092
"27817","인삼랜드휴게소(하남)","버스","8시","수",10.5533333333333,2431
"27818","인삼랜드휴게소(하남)","버스","8시","목",13.4183333333333,2572
"27819","인삼랜드휴게소(하남)","버스","8시","토",11.5478333333333,2546
"27820","인삼랜드휴게소(하남)","버스","9시","수",14.5908333333333,2868
"27821","인삼랜드휴게소(하남)","버스","9시","목",13.4346666666667,2577
"27822","인삼랜드휴게소(하남)","버스","9시","토",12.91,2733.5
"27823","인삼랜드휴게소(하남)","버스","10시","수",14.4033333333333,2849
"27824","인삼랜드휴게소(하남)","버스","10시","목",13.0153333333333,2521
"27825","인삼랜드휴게소(하남)","버스","10시","토",14.0653333333333,2909
"27826","인삼랜드휴게소(하남)","버스","11시","수",12.1766666666667,2613
"27827","인삼랜드휴게소(하남)","버스","11시","목",12.7175,2488
"27828","인삼랜드휴게소(하남)","버스","11시","토",21.2,3566
"27829","인삼랜드휴게소(하남)","버스","12시","수",10.4023333333333,2412
"27830","인삼랜드휴게소(하남)","버스","12시","목",19.2125,3090
"27831","인삼랜드휴게소(하남)","버스","12시","토",10.723,2426
"27832","인삼랜드휴게소(하남)","버스","13시","수",22.6341666666667,3478
"27833","인삼랜드휴게소(하남)","버스","13시","목",13.7755,2618
"27834","인삼랜드휴게소(하남)","버스","13시","토",14.4233333333333,2960
"27835","인삼랜드휴게소(하남)","버스","14시","수",14.3836666666667,2847
"27836","인삼랜드휴게소(하남)","버스","14시","목",15.6146666666667,2809
"27837","인삼랜드휴게소(하남)","버스","14시","토",14.8288333333333,3003
"27838","인삼랜드휴게소(하남)","버스","15시","수",11.5071666666667,2533
"27839","인삼랜드휴게소(하남)","버스","15시","목",12.9586666666667,2512
"27840","인삼랜드휴게소(하남)","버스","15시","토",12.4016666666667,2652
"27841","인삼랜드휴게소(하남)","버스","16시","수",10.2721666666667,2400
"27842","인삼랜드휴게소(하남)","버스","16시","목",11.9338333333333,2398
"27843","인삼랜드휴게소(하남)","버스","16시","토",17.2761666666667,3286
"27844","인삼랜드휴게소(하남)","버스","17시","수",11.7773333333333,2563
"27845","인삼랜드휴게소(하남)","버스","17시","목",8.07633333333333,1933
"27846","인삼랜드휴게소(하남)","버스","17시","토",9.836,2289
"27847","인삼랜드휴게소(하남)","버스","18시","수",10.9896666666667,2483
"27848","인삼랜드휴게소(하남)","버스","18시","목",10.1833333333333,2178
"27849","인삼랜드휴게소(하남)","버스","18시","토",10.523,2398
"27850","인삼랜드휴게소(하남)","버스","19시","수",13.7741666666667,2790
"27851","인삼랜드휴게소(하남)","버스","19시","목",15.694,2816
"27852","인삼랜드휴게소(하남)","버스","19시","토",9.23833333333333,2204
"27853","인삼랜드휴게소(하남)","버스","20시","수",10.5406666666667,2429
"27854","인삼랜드휴게소(하남)","버스","20시","목",9.01666666666667,2029
"27855","인삼랜드휴게소(하남)","버스","20시","토",16.376,3196
"27856","인삼랜드휴게소(하남)","버스","21시","수",8.98833333333333,2295
"27857","인삼랜드휴게소(하남)","버스","21시","목",8.88183333333333,2011
"27858","인삼랜드휴게소(하남)","버스","21시","토",6.7965,1903
"27859","인삼랜드휴게소(하남)","버스","22시","수",5.7475,2004
"27860","인삼랜드휴게소(하남)","버스","22시","목",4.89966666666667,1664
"27861","인삼랜드휴게소(하남)","버스","22시","토",15.1388333333333,3048
"27862","인삼랜드휴게소(하남)","버스","23시","수",3.29016666666667,1820
"27863","인삼랜드휴게소(하남)","버스","23시","목",2.65983333333333,1495
"27864","인삼랜드휴게소(하남)","버스","23시","토",6.563,1881
"27865","인삼랜드휴게소(하남)","화물차","0시","수",6.08916666666667,895
"27866","인삼랜드휴게소(하남)","화물차","0시","목",9.93116666666667,980
"27867","인삼랜드휴게소(하남)","화물차","0시","토",0,446.5
"27868","인삼랜드휴게소(하남)","화물차","1시","수",9.72,1144
"27869","인삼랜드휴게소(하남)","화물차","1시","목",38.575,3484
"27870","인삼랜드휴게소(하남)","화물차","1시","토",149.566,4375
"27871","인삼랜드휴게소(하남)","화물차","2시","수",0,301
"27872","인삼랜드휴게소(하남)","화물차","2시","목",192.954333333333,4440
"27873","인삼랜드휴게소(하남)","화물차","2시","토",132.2415,4357
"27874","인삼랜드휴게소(하남)","화물차","3시","수",11.7448333333333,1297
"27875","인삼랜드휴게소(하남)","화물차","3시","목",9.154,923
"27876","인삼랜드휴게소(하남)","화물차","3시","토",0,446.5
"27877","인삼랜드휴게소(하남)","화물차","4시","수",5.30733333333333,835
"27878","인삼랜드휴게소(하남)","화물차","4시","목",0,220
"27879","인삼랜드휴게소(하남)","화물차","4시","토",0,446.5
"27880","인삼랜드휴게소(하남)","화물차","5시","수",77.7616666666667,4219
"27881","인삼랜드휴게소(하남)","화물차","5시","목",43.7131666666667,3709
"27882","인삼랜드휴게소(하남)","화물차","5시","토",85.4346666666667,4204
"27883","인삼랜드휴게소(하남)","화물차","6시","수",12.5416666666667,1368
"27884","인삼랜드휴게소(하남)","화물차","6시","목",9.48833333333333,946
"27885","인삼랜드휴게소(하남)","화물차","6시","토",109.498333333333,4306
"27886","인삼랜드휴게소(하남)","화물차","7시","수",29.0916666666667,2905
"27887","인삼랜드휴게소(하남)","화물차","7시","목",42.6373333333333,3679
"27888","인삼랜드휴게소(하남)","화물차","7시","토",6.5415,1319
"27889","인삼랜드휴게소(하남)","화물차","8시","수",24.8866666666667,2537
"27890","인삼랜드휴게소(하남)","화물차","8시","목",23.36,2304
"27891","인삼랜드휴게소(하남)","화물차","8시","토",0,446.5
"27892","인삼랜드휴게소(하남)","화물차","9시","수",38.5966666666667,3503
"27893","인삼랜드휴게소(하남)","화물차","9시","목",72.9111666666667,4174
"27894","인삼랜드휴게소(하남)","화물차","9시","토",27.7266666666667,2986
"27895","인삼랜드휴게소(하남)","화물차","10시","수",5.10666666666667,825
"27896","인삼랜드휴게소(하남)","화물차","10시","목",8.44,873
"27897","인삼랜드휴게소(하남)","화물차","10시","토",18.9916666666667,2332
"27898","인삼랜드휴게소(하남)","화물차","11시","수",9.955,1152
"27899","인삼랜드휴게소(하남)","화물차","11시","목",8.65783333333333,888
"27900","인삼랜드휴게소(하남)","화물차","11시","토",39.5495,3574
"27901","인삼랜드휴게소(하남)","화물차","12시","수",21.0788333333333,2182
"27902","인삼랜드휴게소(하남)","화물차","12시","목",46.9495,3797
"27903","인삼랜드휴게소(하남)","화물차","12시","토",7.14166666666667,1370
"27904","인삼랜드휴게소(하남)","화물차","13시","수",47.0171666666667,3793
"27905","인삼랜드휴게소(하남)","화물차","13시","목",39.2041666666667,3526
"27906","인삼랜드휴게소(하남)","화물차","13시","토",31.1666666666667,3190
"27907","인삼랜드휴게소(하남)","화물차","14시","수",34.5186666666667,3288
"27908","인삼랜드휴게소(하남)","화물차","14시","목",13.445,1256
"27909","인삼랜드휴게소(하남)","화물차","14시","토",26.4033333333333,2904
"27910","인삼랜드휴게소(하남)","화물차","15시","수",5.22,829
"27911","인삼랜드휴게소(하남)","화물차","15시","목",26.3833333333333,2603
"27912","인삼랜드휴게소(하남)","화물차","15시","토",43.222,3691
"27913","인삼랜드휴게소(하남)","화물차","16시","수",0,301
"27914","인삼랜드휴게소(하남)","화물차","16시","목",28.142,2776
"27915","인삼랜드휴게소(하남)","화물차","16시","토",0,446.5
"27916","인삼랜드휴게소(하남)","화물차","17시","수",15.6155,1663
"27917","인삼랜드휴게소(하남)","화물차","17시","목",58.6016666666667,4020
"27918","인삼랜드휴게소(하남)","화물차","17시","토",5.40116666666667,1222
"27919","인삼랜드휴게소(하남)","화물차","18시","수",41.1445,3614
"27920","인삼랜드휴게소(하남)","화물차","18시","목",12.222,1156
"27921","인삼랜드휴게소(하남)","화물차","18시","토",0,446.5
"27922","인삼랜드휴게소(하남)","화물차","19시","수",29.7266666666667,2969
"27923","인삼랜드휴게소(하남)","화물차","19시","목",46.0633333333333,3764
"27924","인삼랜드휴게소(하남)","화물차","19시","토",0,446.5
"27925","인삼랜드휴게소(하남)","화물차","20시","수",36.9138333333333,3414
"27926","인삼랜드휴게소(하남)","화물차","20시","목",19.195,1843
"27927","인삼랜드휴게소(하남)","화물차","20시","토",14.3533333333333,1930
"27928","인삼랜드휴게소(하남)","화물차","21시","수",7.50333333333333,999
"27929","인삼랜드휴게소(하남)","화물차","21시","목",33.8561666666667,3202
"27930","인삼랜드휴게소(하남)","화물차","21시","토",33.585,3323
"27931","인삼랜드휴게소(하남)","화물차","22시","수",51.8233333333333,3910
"27932","인삼랜드휴게소(하남)","화물차","22시","목",4.56333333333333,631
"27933","인삼랜드휴게소(하남)","화물차","22시","토",0,446.5
"27934","인삼랜드휴게소(하남)","화물차","23시","수",10.3695,1182
"27935","인삼랜드휴게소(하남)","화물차","23시","목",14.8875,1408
"27936","인삼랜드휴게소(하남)","화물차","23시","토",0,446.5
"27937","입장휴게소(서울)","승용차","0시","수",0,169.5
"27938","입장휴게소(서울)","승용차","0시","목",1.49,281
"27939","입장휴게소(서울)","승용차","0시","토",0,63.5
"27940","입장휴게소(서울)","승용차","1시","수",0,169.5
"27941","입장휴게소(서울)","승용차","1시","목",0,112
"27942","입장휴게소(서울)","승용차","1시","토",0,63.5
"27943","입장휴게소(서울)","승용차","2시","수",0,169.5
"27944","입장휴게소(서울)","승용차","2시","목",0,112
"27945","입장휴게소(서울)","승용차","2시","토",1.175,170
"27946","입장휴게소(서울)","승용차","3시","수",0,169.5
"27947","입장휴게소(서울)","승용차","3시","목",0,112
"27948","입장휴게소(서울)","승용차","3시","토",0.183333333333333,151
"27949","입장휴게소(서울)","승용차","4시","수",0,169.5
"27950","입장휴게소(서울)","승용차","4시","목",0,112
"27951","입장휴게소(서울)","승용차","4시","토",0,63.5
"27952","입장휴게소(서울)","승용차","5시","수",0,169.5
"27953","입장휴게소(서울)","승용차","5시","목",0,112
"27954","입장휴게소(서울)","승용차","5시","토",4.74333333333333,334
"27955","입장휴게소(서울)","승용차","6시","수",0,169.5
"27956","입장휴게소(서울)","승용차","6시","목",0,112
"27957","입장휴게소(서울)","승용차","6시","토",19.1766666666667,3257
"27958","입장휴게소(서울)","승용차","7시","수",0.896666666666667,375
"27959","입장휴게소(서울)","승용차","7시","목",120.633333333333,4430
"27960","입장휴게소(서울)","승용차","7시","토",8.73666666666667,749
"27961","입장휴게소(서울)","승용차","8시","수",149.4,4445
"27962","입장휴게소(서울)","승용차","8시","목",0,112
"27963","입장휴게소(서울)","승용차","8시","토",134.33,4400
"27964","입장휴게소(서울)","승용차","9시","수",209.06,4461
"27965","입장휴게소(서울)","승용차","9시","목",0,112
"27966","입장휴게소(서울)","승용차","9시","토",0,63.5
"27967","입장휴게소(서울)","승용차","10시","수",31.5966666666667,4120
"27968","입장휴게소(서울)","승용차","10시","목",132.67,4437
"27969","입장휴게소(서울)","승용차","10시","토",8.86666666666667,770
"27970","입장휴게소(서울)","승용차","11시","수",0,169.5
"27971","입장휴게소(서울)","승용차","11시","목",160.8305,4447
"27972","입장휴게소(서울)","승용차","11시","토",143.266666666667,4403
"27973","입장휴게소(서울)","승용차","12시","수",65.7216666666667,4363
"27974","입장휴게소(서울)","승용차","12시","목",74.6475,4372
"27975","입장휴게소(서울)","승용차","12시","토",0,63.5
"27976","입장휴게소(서울)","승용차","13시","수",121.31,4437
"27977","입장휴게소(서울)","승용차","13시","목",178.143333333333,4450
"27978","입장휴게소(서울)","승용차","13시","토",30.6783333333333,4130
"27979","입장휴게소(서울)","승용차","14시","수",171.02,4453
"27980","입장휴게소(서울)","승용차","14시","목",51.0866666666667,4294
"27981","입장휴게소(서울)","승용차","14시","토",149.506166666667,4405
"27982","입장휴게소(서울)","승용차","15시","수",126.238833333333,4439
"27983","입장휴게소(서울)","승용차","15시","목",94.5016666666667,4412
"27984","입장휴게소(서울)","승용차","15시","토",166.323333333333,4408
"27985","입장휴게소(서울)","승용차","16시","수",0,169.5
"27986","입장휴게소(서울)","승용차","16시","목",0,112
"27987","입장휴게소(서울)","승용차","16시","토",0,63.5
"27988","입장휴게소(서울)","승용차","17시","수",115.423333333333,4433
"27989","입장휴게소(서울)","승용차","17시","목",15.8366666666667,2532
"27990","입장휴게소(서울)","승용차","17시","토",0,63.5
"27991","입장휴게소(서울)","승용차","18시","수",4.51,603
"27992","입장휴게소(서울)","승용차","18시","목",220.42,4460
"27993","입장휴게소(서울)","승용차","18시","토",87.9633333333333,4375
"27994","입장휴게소(서울)","승용차","19시","수",106.141666666667,4428
"27995","입장휴게소(서울)","승용차","19시","목",0.0566666666666667,227.5
"27996","입장휴게소(서울)","승용차","19시","토",0,63.5
"27997","입장휴게소(서울)","승용차","20시","수",0,169.5
"27998","입장휴게소(서울)","승용차","20시","목",28.0933333333333,4026
"27999","입장휴게소(서울)","승용차","20시","토",193.883333333333,4412
"28000","입장휴게소(서울)","승용차","21시","수",0,169.5
"28001","입장휴게소(서울)","승용차","21시","목",140.69,4439
"28002","입장휴게소(서울)","승용차","21시","토",24.895,3934
"28003","입장휴게소(서울)","승용차","22시","수",0,169.5
"28004","입장휴게소(서울)","승용차","22시","목",0,112
"28005","입장휴게소(서울)","승용차","22시","토",80.6316666666667,4366
"28006","입장휴게소(서울)","승용차","23시","수",0,169.5
"28007","입장휴게소(서울)","승용차","23시","목",0.516666666666667,245
"28008","입장휴게소(서울)","승용차","23시","토",0,63.5
"28009","입장휴게소(서울)","버스","0시","수",0,808
"28010","입장휴게소(서울)","버스","0시","목",0,663.5
"28011","입장휴게소(서울)","버스","0시","토",0,739.5
"28012","입장휴게소(서울)","버스","1시","수",0,808
"28013","입장휴게소(서울)","버스","1시","목",0,663.5
"28014","입장휴게소(서울)","버스","1시","토",0,739.5
"28015","입장휴게소(서울)","버스","2시","수",118.513333333333,4380
"28016","입장휴게소(서울)","버스","2시","목",0,663.5
"28017","입장휴게소(서울)","버스","2시","토",0,739.5
"28018","입장휴게소(서울)","버스","3시","수",0,808
"28019","입장휴게소(서울)","버스","3시","목",0,663.5
"28020","입장휴게소(서울)","버스","3시","토",0,739.5
"28021","입장휴게소(서울)","버스","4시","수",0,808
"28022","입장휴게소(서울)","버스","4시","목",0,663.5
"28023","입장휴게소(서울)","버스","4시","토",0,739.5
"28024","입장휴게소(서울)","버스","5시","수",0,808
"28025","입장휴게소(서울)","버스","5시","목",0,663.5
"28026","입장휴게소(서울)","버스","5시","토",0,739.5
"28027","입장휴게소(서울)","버스","6시","수",0,808
"28028","입장휴게소(서울)","버스","6시","목",0,663.5
"28029","입장휴게소(서울)","버스","6시","토",0,739.5
"28030","입장휴게소(서울)","버스","7시","수",138.963333333333,4415
"28031","입장휴게소(서울)","버스","7시","목",0,663.5
"28032","입장휴게소(서울)","버스","7시","토",0,739.5
"28033","입장휴게소(서울)","버스","8시","수",0,808
"28034","입장휴게소(서울)","버스","8시","목",221.076666666667,4458
"28035","입장휴게소(서울)","버스","8시","토",103.4,4324
"28036","입장휴게소(서울)","버스","9시","수",0,808
"28037","입장휴게소(서울)","버스","9시","목",0,663.5
"28038","입장휴게소(서울)","버스","9시","토",0,739.5
"28039","입장휴게소(서울)","버스","10시","수",78.8533333333333,4308
"28040","입장휴게소(서울)","버스","10시","목",0,663.5
"28041","입장휴게소(서울)","버스","10시","토",139.53,4362
"28042","입장휴게소(서울)","버스","11시","수",0,808
"28043","입장휴게소(서울)","버스","11시","목",0,663.5
"28044","입장휴게소(서울)","버스","11시","토",0,739.5
"28045","입장휴게소(서울)","버스","12시","수",0,808
"28046","입장휴게소(서울)","버스","12시","목",0,663.5
"28047","입장휴게소(서울)","버스","12시","토",216.45,4405
"28048","입장휴게소(서울)","버스","13시","수",0,808
"28049","입장휴게소(서울)","버스","13시","목",186.351166666667,4442
"28050","입장휴게소(서울)","버스","13시","토",160.276666666667,4375
"28051","입장휴게소(서울)","버스","14시","수",0,808
"28052","입장휴게소(서울)","버스","14시","목",0,663.5
"28053","입장휴게소(서울)","버스","14시","토",223.496666666667,4406
"28054","입장휴게소(서울)","버스","15시","수",194.223333333333,4448
"28055","입장휴게소(서울)","버스","15시","목",132.24,4410
"28056","입장휴게소(서울)","버스","15시","토",0,739.5
"28057","입장휴게소(서울)","버스","16시","수",0,808
"28058","입장휴게소(서울)","버스","16시","목",0,663.5
"28059","입장휴게소(서울)","버스","16시","토",193.75,4394
"28060","입장휴게소(서울)","버스","17시","수",174.297833333333,4439
"28061","입장휴게소(서울)","버스","17시","목",0,663.5
"28062","입장휴게소(서울)","버스","17시","토",0,739.5
"28063","입장휴게소(서울)","버스","18시","수",129.493333333333,4402
"28064","입장휴게소(서울)","버스","18시","목",0,663.5
"28065","입장휴게소(서울)","버스","18시","토",0,739.5
"28066","입장휴게소(서울)","버스","19시","수",0,808
"28067","입장휴게소(서울)","버스","19시","목",197.016666666667,4445
"28068","입장휴게소(서울)","버스","19시","토",183.72,4389
"28069","입장휴게소(서울)","버스","20시","수",0,808
"28070","입장휴게소(서울)","버스","20시","목",0,663.5
"28071","입장휴게소(서울)","버스","20시","토",157.293333333333,4373
"28072","입장휴게소(서울)","버스","21시","수",0,808
"28073","입장휴게소(서울)","버스","21시","목",0,663.5
"28074","입장휴게소(서울)","버스","21시","토",0,739.5
"28075","입장휴게소(서울)","버스","22시","수",0,808
"28076","입장휴게소(서울)","버스","22시","목",0,663.5
"28077","입장휴게소(서울)","버스","22시","토",0,739.5
"28078","입장휴게소(서울)","버스","23시","수",0,808
"28079","입장휴게소(서울)","버스","23시","목",0,663.5
"28080","입장휴게소(서울)","버스","23시","토",0,739.5
"28081","입장휴게소(서울)","화물차","0시","수",0,301
"28082","입장휴게소(서울)","화물차","0시","목",0,220
"28083","입장휴게소(서울)","화물차","0시","토",0,446.5
"28084","입장휴게소(서울)","화물차","1시","수",28.8833333333333,2889
"28085","입장휴게소(서울)","화물차","1시","목",0,220
"28086","입장휴게소(서울)","화물차","1시","토",0,446.5
"28087","입장휴게소(서울)","화물차","2시","수",31.2083333333333,3078
"28088","입장휴게소(서울)","화물차","2시","목",0,220
"28089","입장휴게소(서울)","화물차","2시","토",0,446.5
"28090","입장휴게소(서울)","화물차","3시","수",77.9866666666667,4222
"28091","입장휴게소(서울)","화물차","3시","목",0,220
"28092","입장휴게소(서울)","화물차","3시","토",0,446.5
"28093","입장휴게소(서울)","화물차","4시","수",0,301
"28094","입장휴게소(서울)","화물차","4시","목",0,220
"28095","입장휴게소(서울)","화물차","4시","토",0,446.5
"28096","입장휴게소(서울)","화물차","5시","수",39.2726666666667,3536
"28097","입장휴게소(서울)","화물차","5시","목",0,220
"28098","입장휴게소(서울)","화물차","5시","토",157.633333333333,4383
"28099","입장휴게소(서울)","화물차","6시","수",53.6233333333333,3952
"28100","입장휴게소(서울)","화물차","6시","목",0,220
"28101","입장휴게소(서울)","화물차","6시","토",0,446.5
"28102","입장휴게소(서울)","화물차","7시","수",17.4333333333333,1856
"28103","입장휴게소(서울)","화물차","7시","목",208.02,4449
"28104","입장휴게소(서울)","화물차","7시","토",0,446.5
"28105","입장휴게소(서울)","화물차","8시","수",0,301
"28106","입장휴게소(서울)","화물차","8시","목",0,220
"28107","입장휴게소(서울)","화물차","8시","토",0,446.5
"28108","입장휴게소(서울)","화물차","9시","수",62.4933333333333,4082
"28109","입장휴게소(서울)","화물차","9시","목",232.58,4464
"28110","입장휴게소(서울)","화물차","9시","토",0,446.5
"28111","입장휴게소(서울)","화물차","10시","수",171.356666666667,4438
"28112","입장휴게소(서울)","화물차","10시","목",5.99666666666667,718
"28113","입장휴게소(서울)","화물차","10시","토",0,446.5
"28114","입장휴게소(서울)","화물차","11시","수",0,301
"28115","입장휴게소(서울)","화물차","11시","목",0,220
"28116","입장휴게소(서울)","화물차","11시","토",0,446.5
"28117","입장휴게소(서울)","화물차","12시","수",0,301
"28118","입장휴게소(서울)","화물차","12시","목",0,220
"28119","입장휴게소(서울)","화물차","12시","토",0,446.5
"28120","입장휴게소(서울)","화물차","13시","수",125.61,4391
"28121","입장휴게소(서울)","화물차","13시","목",205.183333333333,4447
"28122","입장휴게소(서울)","화물차","13시","토",0,446.5
"28123","입장휴게소(서울)","화물차","14시","수",0,301
"28124","입장휴게소(서울)","화물차","14시","목",0,220
"28125","입장휴게소(서울)","화물차","14시","토",72.71,4107
"28126","입장휴게소(서울)","화물차","15시","수",0,301
"28127","입장휴게소(서울)","화물차","15시","목",0,220
"28128","입장휴게소(서울)","화물차","15시","토",0,446.5
"28129","입장휴게소(서울)","화물차","16시","수",0,301
"28130","입장휴게소(서울)","화물차","16시","목",0,220
"28131","입장휴게소(서울)","화물차","16시","토",0,446.5
"28132","입장휴게소(서울)","화물차","17시","수",224.07,4461
"28133","입장휴게소(서울)","화물차","17시","목",0,220
"28134","입장휴게소(서울)","화물차","17시","토",0,446.5
"28135","입장휴게소(서울)","화물차","18시","수",0,301
"28136","입장휴게소(서울)","화물차","18시","목",0,220
"28137","입장휴게소(서울)","화물차","18시","토",0,446.5
"28138","입장휴게소(서울)","화물차","19시","수",0,301
"28139","입장휴게소(서울)","화물차","19시","목",0,220
"28140","입장휴게소(서울)","화물차","19시","토",0,446.5
"28141","입장휴게소(서울)","화물차","20시","수",0,301
"28142","입장휴게소(서울)","화물차","20시","목",0,220
"28143","입장휴게소(서울)","화물차","20시","토",96.93,4261
"28144","입장휴게소(서울)","화물차","21시","수",6.03333333333333,889
"28145","입장휴게소(서울)","화물차","21시","목",0,220
"28146","입장휴게소(서울)","화물차","21시","토",0,446.5
"28147","입장휴게소(서울)","화물차","22시","수",0,301
"28148","입장휴게소(서울)","화물차","22시","목",0,220
"28149","입장휴게소(서울)","화물차","22시","토",0,446.5
"28150","입장휴게소(서울)","화물차","23시","수",0,301
"28151","입장휴게소(서울)","화물차","23시","목",0,220
"28152","입장휴게소(서울)","화물차","23시","토",0,446.5
"28153","정읍휴게소(순천)","승용차","0시","수",5.68866666666667,722
"28154","정읍휴게소(순천)","승용차","0시","목",8.307,887.5
"28155","정읍휴게소(순천)","승용차","0시","토",8.95883333333333,785
"28156","정읍휴게소(순천)","승용차","1시","수",6.1575,784
"28157","정읍휴게소(순천)","승용차","1시","목",13.9478333333333,2042
"28158","정읍휴게소(순천)","승용차","1시","토",7.144,551
"28159","정읍휴게소(순천)","승용차","2시","수",15.1611666666667,2416
"28160","정읍휴게소(순천)","승용차","2시","목",5.60083333333333,567
"28161","정읍휴게소(순천)","승용차","2시","토",18.54,3118
"28162","정읍휴게소(순천)","승용차","3시","수",19.12,3235
"28163","정읍휴게소(순천)","승용차","3시","목",5.2755,542
"28164","정읍휴게소(순천)","승용차","3시","토",20.6633333333333,3534
"28165","정읍휴게소(순천)","승용차","4시","수",4.1655,561
"28166","정읍휴게소(순천)","승용차","4시","목",0,112
"28167","정읍휴게소(순천)","승용차","4시","토",19.7185,3370
"28168","정읍휴게소(순천)","승용차","5시","수",2.15,417
"28169","정읍휴게소(순천)","승용차","5시","목",20.19,3400
"28170","정읍휴게소(순천)","승용차","5시","토",8.92733333333333,780
"28171","정읍휴게소(순천)","승용차","6시","수",26.986,3986
"28172","정읍휴게소(순천)","승용차","6시","목",18.0526666666667,3016
"28173","정읍휴게소(순천)","승용차","6시","토",25.7296666666667,3978
"28174","정읍휴게소(순천)","승용차","7시","수",10.696,1462
"28175","정읍휴게소(순천)","승용차","7시","목",10.128,1164
"28176","정읍휴게소(순천)","승용차","7시","토",29.3848333333333,4095
"28177","정읍휴게소(순천)","승용차","8시","수",16.9331666666667,2825
"28178","정읍휴게소(순천)","승용차","8시","목",13.8203333333333,2016
"28179","정읍휴게소(순천)","승용차","8시","토",18.747,3165
"28180","정읍휴게소(순천)","승용차","9시","수",19.549,3298
"28181","정읍휴게소(순천)","승용차","9시","목",14.9595,2302
"28182","정읍휴게소(순천)","승용차","9시","토",17.4528333333333,2851
"28183","정읍휴게소(순천)","승용차","10시","수",11.9176666666667,1692
"28184","정읍휴게소(순천)","승용차","10시","목",12.7125,1731
"28185","정읍휴게소(순천)","승용차","10시","토",15.2076666666667,2221
"28186","정읍휴게소(순천)","승용차","11시","수",15.7048333333333,2543
"28187","정읍휴게소(순천)","승용차","11시","목",14.9806666666667,2310
"28188","정읍휴게소(순천)","승용차","11시","토",15.4423333333333,2285
"28189","정읍휴게소(순천)","승용차","12시","수",23.6643333333333,3769
"28190","정읍휴게소(순천)","승용차","12시","목",20.3733333333333,3426
"28191","정읍휴게소(순천)","승용차","12시","토",15.784,2388
"28192","정읍휴게소(순천)","승용차","13시","수",24.4201666666667,3837
"28193","정읍휴게소(순천)","승용차","13시","목",26.7525,3961
"28194","정읍휴게소(순천)","승용차","13시","토",20.9446666666667,3578
"28195","정읍휴게소(순천)","승용차","14시","수",15.0868333333333,2402
"28196","정읍휴게소(순천)","승용차","14시","목",17.4193333333333,2896
"28197","정읍휴게소(순천)","승용차","14시","토",14.7776666666667,2090
"28198","정읍휴게소(순천)","승용차","15시","수",16.4941666666667,2731
